Yr,Mo,Day,Hr,VSM
2014,6,13,6,0.27755
2014,6,13,18,0.28815
2014,6,14,6,0.2874
2014,6,14,18,0.26505
2014,6,15,6,0.24985
2014,6,15,18,0.2416
2014,6,16,6,0.23245
2014,6,16,18,0.28725
2014,6,17,6,0.28385
2014,6,17,18,0.27205
2014,6,18,6,0.25295
2014,6,18,18,0.2881
2014,6,19,6,0.2837
2014,6,19,18,0.26975
2014,6,20,6,0.25325
2014,6,20,18,0.2917
2014,6,21,6,0.2864
2014,6,21,18,0.26425
2014,6,22,6,0.2478
2014,6,22,18,0.2396
2014,6,23,6,0.22895
2014,6,23,18,0.2856
2014,6,24,6,0.28375
2014,6,24,18,0.2682
2014,6,25,6,0.24985
2014,6,25,18,0.2848
2014,6,26,6,0.28385
2014,6,26,18,0.27105
2014,6,27,6,0.2861
2014,6,27,18,0.2756
2014,6,28,6,0.27835
2014,6,28,18,0.26215
2014,6,29,6,0.2507
2014,6,29,18,0.2425
2014,6,30,6,0.26045
2014,6,30,18,0.271
2014,7,1,6,0.2825
2014,7,1,18,0.2615
2014,7,2,6,0.28005
2014,7,2,18,0.27305
2014,7,3,6,0.27005
2014,7,3,18,0.29585
2014,7,4,6,0.28
2014,7,4,18,0.28805
2014,7,5,6,0.28765
2014,7,5,18,0.27115
2014,7,6,6,0.25655
2014,7,6,18,0.25025
2014,7,7,6,0.23735
2014,7,7,18,0.2653
2014,7,8,6,0.28875
2014,7,8,18,0.27145
2014,7,9,6,0.26125
2014,7,9,18,0.29195
2014,7,10,6,0.27435
2014,7,10,18,0.29175
2014,7,11,18,0.2925
2014,7,12,18,0.2896
2014,7,13,6,0.27175
2014,7,13,18,0.2545
2014,7,14,6,0.26385
2014,7,14,18,0.26775
2014,7,15,6,0.25245
2014,7,15,18,0.28425
2014,7,16,6,0.2667
2014,7,16,18,0.2778
2014,7,17,6,0.28175
2014,7,17,18,0.2684
2014,7,18,6,0.25785
2014,7,18,18,0.24375
2014,7,19,6,0.25015
2014,7,19,18,0.26745
2014,7,20,6,0.25275
2014,7,20,18,0.2717
2014,7,21,6,0.2745
2014,7,21,18,0.26675
2014,7,22,6,0.27
2014,7,22,18,0.2677
2014,7,23,6,0.25845
2014,7,23,18,0.2813
2014,7,24,6,0.2795
2014,7,24,18,0.2902
2014,7,25,6,0.27835
2014,7,25,18,0.2947
2014,7,26,6,0.29235
2014,7,26,18,0.27905
2014,7,27,6,0.26485
2014,7,27,18,0.2549
2014,7,28,6,0.24265
2014,7,28,18,0.28
2014,7,29,6,0.26475
2014,7,29,18,0.25195
2014,7,30,6,0.291
2014,7,30,18,0.3041
2014,7,31,6,0.289
2014,7,31,18,0.29445
2014,8,1,6,0.27995
2014,8,1,18,0.2901
2014,8,2,6,0.29825
2014,8,2,18,0.29875
2014,8,3,6,0.30875
2014,8,3,18,0.29935
2014,8,4,6,0.29755
2014,8,4,18,0.2995
2014,8,5,6,0.2919
2014,8,5,18,0.30545
2014,8,6,6,0.3127
2014,8,6,18,0.2954
2014,8,7,6,0.3051
2014,8,7,18,0.29285
2014,8,8,6,0.2947
2014,8,8,18,0.30505
2014,8,9,6,0.31095
2014,8,9,18,0.2927
2014,8,10,6,0.2801
2014,8,10,18,0.2909
2014,8,11,6,0.2838
2014,8,11,18,0.30045
2014,8,12,6,0.2862
2014,8,12,18,0.28905
2014,8,13,6,0.3053
2014,8,13,18,0.28935
2014,8,14,6,0.27955
2014,8,14,18,0.26555
2014,8,15,6,0.2555
2014,8,15,18,0.2728
2014,8,16,6,0.2646
2014,8,16,18,0.2981
2014,8,17,6,0.3251
2014,8,17,18,0.29805
2014,8,18,6,0.28525
2014,8,18,18,0.2735
2014,8,19,6,0.3164
2014,8,19,18,0.29565
